idx,train_avg_reward,train_step_count_max,lr,eval_reward_mean,eval_reward_sum,eval_step_count_max
294,-0.03231886401772499,998,0.00024043943125335435,nan,nan,nan
295,-0.031413719058036804,998,0.00024006303379888323,nan,nan,nan
296,-0.031205879524350166,998,0.00023968574745862847,nan,nan,nan
297,-0.03000594675540924,998,0.00023930757595625385,nan,nan,nan
298,-0.030821917578577995,998,0.00023892852302415953,nan,nan,nan
299,-0.031246686354279518,998,0.00023854859240344481,nan,nan,nan
300,-0.031053688377141953,998,0.0002381677878438716,nan,nan,nan
301,-0.030482716858386993,998,0.00023778611310382714,nan,nan,nan
302,-0.029672984033823013,998,0.00023740357195028703,nan,nan,nan
303,-0.030621007084846497,998,0.00023702016815877803,nan,nan,nan
304,-0.03118242509663105,998,0.00023663590551334076,nan,nan,nan
305,-0.03182529658079147,998,0.00023625078780649243,nan,nan,nan
306,-0.03234010562300682,998,0.00023586481883918923,nan,nan,nan
307,-0.03169859200716019,998,0.0002354780024207892,nan,nan,nan
308,-0.03092275932431221,998,0.0002350903423690141,nan,nan,nan
309,-0.029578538611531258,998,0.00023470184250991218,nan,nan,nan
310,-0.030455760657787323,998,0.0002343125066778202,nan,nan,nan
311,-0.02993631176650524,998,0.00023392233871532566,nan,nan,nan
312,-0.03182641789317131,998,0.00023353134247322882,nan,nan,nan
313,-0.03008863516151905,998,0.00023313952181050474,nan,nan,nan
314,-0.031378697603940964,998,0.0002327468805942652,nan,nan,nan
315,-0.030324652791023254,998,0.0002323534226997204,nan,nan,nan
316,-0.029503285884857178,998,0.00023195915201014097,nan,nan,nan
317,-0.030384762212634087,998,0.00023156407241681947,nan,nan,nan
318,-0.031566500663757324,998,0.00023116818781903197,nan,nan,nan
319,-0.030483100563287735,998,0.0002307715021239996,nan,nan,nan
320,-0.03141703084111214,998,0.00023037401924685009,nan,nan,nan
321,-0.03070615604519844,998,0.0002299757431105789,nan,nan,nan
322,-0.030529284849762917,998,0.0002295766776460107,nan,nan,nan
323,-0.03219142556190491,998,0.00022917682679176056,nan,nan,nan
324,-0.030375804752111435,998,0.00022877619449419495,nan,nan,nan
325,-0.030793942511081696,998,0.00022837478470739292,nan,nan,nan
326,-0.031248610466718674,998,0.000227972601393107,nan,nan,nan
327,-0.030959196388721466,998,0.00022756964852072419,nan,nan,nan
328,-0.03092893213033676,998,0.00022716593006722661,nan,nan,nan
329,-0.03006317839026451,998,0.00022676145001715236,nan,nan,nan
330,-0.030368229374289513,998,0.0002263562123625563,nan,nan,nan
331,-0.031165504828095436,998,0.00022595022110297048,nan,nan,nan
332,-0.029765954241156578,998,0.0002255434802453647,nan,nan,nan
333,-0.03152509778738022,998,0.0002251359938041071,nan,nan,nan
334,-0.03216364234685898,998,0.00022472776580092423,nan,nan,nan
335,-0.031895704567432404,998,0.00022431880026486175,nan,nan,nan
336,-0.030933454632759094,998,0.00022390910123224435,nan,nan,nan
337,-0.03174738958477974,998,0.00022349867274663613,nan,nan,nan
338,-0.030864140018820763,998,0.00022308751885880045,nan,nan,nan
339,-0.03198734298348427,998,0.0002226756436266603,nan,nan,nan
340,-0.03260425105690956,998,0.00022226305111525786,nan,nan,nan
341,-0.03144223242998123,998,0.00022184974539671474,nan,nan,nan
342,-0.03202195465564728,998,0.00022143573055019146,nan,nan,nan
343,-0.03123905137181282,998,0.00022102101066184742,nan,nan,nan
344,-0.02925693430006504,998,0.00022060558982480048,nan,nan,nan
345,-0.030917668715119362,998,0.00022018947213908662,nan,nan,nan
346,-0.03226391598582268,998,0.00021977266171161933,nan,nan,nan
347,-0.03061051294207573,998,0.0002193551626561493,nan,nan,nan
348,-0.03130266070365906,998,0.00021893697909322377,nan,nan,nan
349,-0.03188520669937134,998,0.00021851811515014548,nan,nan,nan
350,-0.031118789687752724,998,0.00021809857496093258,nan,nan,nan
351,-0.0314086452126503,998,0.00021767836266627734,nan,nan,nan
352,-0.030593501403927803,998,0.00021725748241350546,nan,nan,nan
353,-0.030941419303417206,998,0.00021683593835653502,nan,nan,nan
354,-0.029796797782182693,998,0.00021641373465583583,nan,nan,nan
355,-0.03117763064801693,998,0.0002159908754783879,nan,nan,nan
356,-0.031369760632514954,998,0.00021556736499764054,nan,nan,nan
357,-0.02924278937280178,998,0.00021514320739347132,nan,nan,nan
358,-0.030228085815906525,998,0.00021471840685214448,nan,nan,nan
359,-0.02936817705631256,998,0.00021429296756626988,nan,nan,nan
360,-0.02983674220740795,998,0.00021386689373476152,nan,nan,nan
361,-0.031163886189460754,998,0.00021344018956279614,nan,nan,nan
362,-0.030924959108233452,998,0.00021301285926177154,nan,nan,nan
363,-0.03179071098566055,998,0.0002125849070492654,nan,nan,nan
364,-0.03171774372458458,998,0.00021215633714899326,nan,nan,nan
365,-0.03271583095192909,998,0.0002117271537907669,nan,nan,nan
366,-0.03147842362523079,998,0.00021129736121045298,nan,nan,nan
367,-0.02929028496146202,998,0.0002108669636499306,nan,nan,nan
368,-0.03059360384941101,998,0.00021043596535705,nan,nan,nan
369,-0.031091958284378052,998,0.00021000437058559028,nan,nan,nan
370,-0.029880153015255928,998,0.0002095721835952177,nan,nan,nan
371,-0.03012106381356716,998,0.0002091394086514432,nan,nan,nan
372,-0.0314859002828598,998,0.00020870605002558094,nan,nan,nan
373,-0.030156737193465233,998,0.00020827211199470552,nan,nan,nan
374,-0.03057296946644783,998,0.00020783759884161006,nan,nan,nan
375,-0.031040750443935394,998,0.00020740251485476408,nan,nan,nan
376,-0.03133682534098625,998,0.0002069668643282708,nan,nan,nan
377,-0.030796188861131668,998,0.00020653065156182502,nan,nan,nan
378,-0.030484797433018684,998,0.00020609388086067064,nan,nan,nan
379,-0.029771070927381516,998,0.00020565655653555828,nan,nan,nan
380,-0.02956891618669033,998,0.00020521868290270228,nan,nan,nan
381,-0.029508233070373535,998,0.00020478026428373877,nan,nan,nan
382,-0.029437733814120293,998,0.00020434130500568244,nan,nan,nan
383,-0.03254649043083191,998,0.0002039018094008842,nan,nan,nan
384,-0.03181079402565956,998,0.00020346178180698818,nan,nan,nan
385,-0.03001161850988865,998,0.00020302122656688917,nan,nan,nan
386,-0.03109915554523468,998,0.00020258014802868943,nan,nan,nan
387,-0.03035280667245388,998,0.0002021385505456561,nan,nan,nan
388,-0.031117331236600876,998,0.00020169643847617815,nan,nan,nan
389,-0.03174544498324394,998,0.00020125381618372307,nan,nan,nan
390,-0.02987956628203392,998,0.0002008106880367943,nan,nan,nan
391,-0.03156200051307678,998,0.00020036705840888766,nan,nan,nan
392,-0.030727334320545197,998,0.00019992293167844856,nan,nan,nan
393,-0.030821604654192924,998,0.00019947831222882846,nan,nan,nan
394,-0.03138801455497742,998,0.00019903320444824196,nan,nan,nan
395,-0.031322211027145386,998,0.00019858761272972296,nan,nan,nan
396,-0.03280837833881378,998,0.00019814154147108193,nan,nan,nan
397,-0.029780566692352295,998,0.0001976949950748622,nan,nan,nan
398,-0.02911558747291565,998,0.00019724797794829624,nan,nan,nan
399,-0.03195545822381973,998,0.0001968004945032628,nan,nan,nan
400,-0.03170982003211975,998,0.00019635254915624265,nan,nan,nan
401,-0.031045500189065933,998,0.00019590414632827567,nan,nan,nan
402,-0.03231973201036453,998,0.00019545529044491666,nan,nan,nan
403,-0.03056514263153076,998,0.000195005985936192,nan,nan,nan
404,-0.031758155673742294,998,0.00019455623723655576,nan,nan,nan
405,-0.031185651198029518,998,0.00019410604878484613,nan,nan,nan
406,-0.032890114933252335,998,0.00019365542502424132,nan,nan,nan
407,-0.0312512069940567,998,0.00019320437040221589,nan,nan,nan
408,-0.03204669430851936,998,0.00019275288937049695,nan,nan,nan
409,-0.03235061466693878,998,0.00019230098638501995,nan,nan,nan
410,-0.032219771295785904,998,0.00019184866590588495,nan,nan,nan
411,-0.02965313196182251,998,0.00019139593239731243,nan,nan,nan
412,-0.03078618273139,998,0.00019094279032759936,nan,nan,nan
413,-0.031184503808617592,998,0.00019048924416907497,nan,nan,nan
414,-0.03210832178592682,998,0.00019003529839805688,nan,nan,nan
415,-0.033379457890987396,998,0.0001895809574948065,nan,nan,nan
416,-0.03139050304889679,998,0.00018912622594348505,nan,nan,nan
417,-0.03123319149017334,998,0.00018867110823210954,nan,nan,nan
418,-0.030420523136854172,998,0.0001882156088525079,nan,nan,nan
419,-0.030949272215366364,998,0.0001877597323002751,nan,nan,nan
420,-0.03189070522785187,998,0.00018730348307472873,nan,nan,nan
421,-0.030751196667551994,998,0.0001868468656788645,nan,nan,nan
422,-0.032153788954019547,998,0.00018638988461931163,nan,nan,nan
423,-0.03131246194243431,998,0.00018593254440628883,nan,nan,nan
424,-0.030923012644052505,998,0.00018547484955355926,nan,nan,nan
425,-0.029970329254865646,998,0.00018501680457838637,nan,nan,nan
426,-0.029924141243100166,998,0.00018455841400148913,nan,nan,nan
427,-0.03032071515917778,998,0.0001840996823469975,nan,nan,nan
428,-0.029867446050047874,998,0.00018364061414240772,nan,nan,nan
429,-0.028291253373026848,998,0.0001831812139185376,nan,nan,nan
430,-0.02972983941435814,998,0.00018272148620948194,nan,nan,nan
431,-0.03155885636806488,998,0.00018226143555256753,nan,nan,nan
432,-0.03143439069390297,998,0.00018180106648830874,nan,nan,nan
433,-0.0321648009121418,998,0.00018134038356036226,nan,nan,nan
434,-0.03132995590567589,998,0.00018087939131548273,nan,nan,nan
435,-0.030935313552618027,998,0.0001804180943034774,nan,nan,nan
436,-0.03090675361454487,998,0.0001799564970771616,nan,nan,nan
437,-0.03127020224928856,998,0.00017949460419231352,nan,nan,nan
438,-0.029860354959964752,998,0.00017903242020762957,nan,nan,nan
439,-0.030543437227606773,998,0.00017856994968467905,nan,nan,nan
440,-0.030045490711927414,998,0.00017810719718785922,nan,nan,nan
441,-0.032237689942121506,998,0.00017764416728435054,nan,nan,nan
442,-0.03141273558139801,998,0.0001771808645440711,nan,nan,nan
443,-0.029757514595985413,998,0.000176717293539632,nan,nan,nan
444,-0.03178294375538826,998,0.00017625345884629193,nan,nan,nan
445,-0.030758531764149666,998,0.00017578936504191196,nan,nan,nan
446,-0.030113331973552704,998,0.0001753250167069106,nan,nan,nan
447,-0.030748821794986725,998,0.00017486041842421847,nan,nan,nan
448,-0.030705098062753677,998,0.00017439557477923304,nan,nan,nan
449,-0.03099413588643074,998,0.0001739304903597734,nan,nan,nan
450,-0.03139686584472656,998,0.00017346516975603514,nan,nan,nan
451,-0.03203635662794113,998,0.00017299961756054457,nan,nan,nan
452,-0.031110964715480804,998,0.00017253383836811405,nan,nan,nan
453,-0.030663110315799713,998,0.00017206783677579606,nan,nan,nan
454,-0.03113708458840847,998,0.0001716016173828383,nan,nan,nan
455,-0.0312116090208292,998,0.00017113518479063786,nan,nan,nan
456,-0.030471883714199066,998,0.0001706685436026962,nan,nan,nan
457,-0.02904476784169674,998,0.00017020169842457336,nan,nan,nan
458,-0.030001617968082428,998,0.00016973465386384284,nan,nan,nan
459,-0.031089643016457558,998,0.0001692674145300459,nan,nan,nan
460,-0.029990723356604576,998,0.0001687999850346461,nan,nan,nan
461,-0.03223348408937454,998,0.00016833236999098388,nan,nan,nan
462,-0.0333380326628685,998,0.00016786457401423094,nan,nan,nan
463,-0.031112056225538254,998,0.0001673966017213447,nan,nan,nan
464,-0.030649030581116676,998,0.0001669284577310227,nan,nan,nan
465,-0.031834252178668976,998,0.00016646014666365727,nan,nan,nan
466,-0.030987434089183807,998,0.00016599167314128944,nan,nan,nan
467,-0.030368464067578316,998,0.00016552304178756385,nan,nan,nan
468,-0.03140033036470413,998,0.00016505425722768269,nan,nan,nan
469,-0.030358176678419113,998,0.0001645853240883604,nan,nan,nan
470,-0.031468600034713745,998,0.0001641162469977776,nan,nan,nan
471,-0.031082671135663986,998,0.00016364703058553595,nan,nan,nan
472,-0.03067772090435028,998,0.00016317767948261197,nan,nan,nan
473,-0.030415525659918785,998,0.00016270819832131146,nan,nan,nan
474,-0.03179676830768585,998,0.00016223859173522412,nan,nan,nan
475,-0.030583268031477928,998,0.0001617688643591772,nan,nan,nan
476,-0.03018999472260475,998,0.00016129902082919037,nan,nan,nan
477,-0.030007168650627136,998,0.00016082906578242955,nan,nan,nan
478,-0.031571995466947556,998,0.00016035900385716136,nan,nan,nan
479,-0.030374936759471893,998,0.00015988883969270712,nan,nan,nan
480,-0.03079303912818432,998,0.00015941857792939746,nan,nan,nan
481,-0.030193796381354332,998,0.00015894822320852608,nan,nan,nan
482,-0.028470110148191452,998,0.00015847778017230411,nan,nan,nan
483,-0.03208969905972481,998,0.00015800725346381452,nan,nan,nan
484,-0.030541786924004555,998,0.00015753664772696587,nan,nan,nan
485,-0.03038858063519001,998,0.0001570659676064468,nan,nan,nan
486,-0.030032413080334663,998,0.00015659521774768014,nan,nan,nan
487,-0.032024651765823364,998,0.00015612440279677694,nan,nan,nan
488,-0.030324382707476616,998,0.00015565352740049058,nan,nan,nan
489,-0.029711274430155754,998,0.00015518259620617129,nan,nan,nan
490,-0.03056655451655388,998,0.00015471161386171965,nan,nan,nan
491,-0.03450837731361389,998,0.0001542405850155414,nan,nan,nan
492,-0.030693240463733673,998,0.00015376951431650106,nan,nan,nan
493,-0.0318816713988781,998,0.0001532984064138762,nan,nan,nan
494,-0.031153367832303047,998,0.00015282726595731167,nan,nan,nan
495,-0.030424417927861214,998,0.00015235609759677355,nan,nan,nan
496,-0.030182842165231705,998,0.00015188490598250334,nan,nan,nan
497,-0.031214648857712746,998,0.00015141369576497204,nan,nan,nan
498,-0.03068450838327408,998,0.0001509424715948343,nan,nan,nan
499,-0.03138154372572899,998,0.00015047123812288236,nan,nan,nan
500,-0.030964478850364685,998,0.00015000000000000042,nan,nan,nan
501,-0.03264933079481125,998,0.00014952876187711848,nan,nan,nan
502,-0.030833197757601738,998,0.00014905752840516657,nan,nan,nan
503,-0.03127877414226532,998,0.0001485863042350288,nan,nan,nan
504,-0.030065327882766724,998,0.0001481150940174975,nan,nan,nan
505,-0.03060274012386799,998,0.00014764390240322732,nan,nan,nan
506,-0.032760437577962875,998,0.00014717273404268915,nan,nan,nan
507,-0.030930999666452408,998,0.00014670159358612462,nan,nan,nan
508,-0.030812863260507584,998,0.00014623048568349978,nan,nan,nan
509,-0.03017842397093773,998,0.00014575941498445942,nan,nan,nan
510,-0.030818680301308632,998,0.00014528838613828116,nan,nan,nan
511,-0.03250677511096001,998,0.0001448174037938296,nan,nan,nan
512,-0.02997880056500435,998,0.00014434647259951023,nan,nan,nan
513,-0.02994506061077118,998,0.00014387559720322393,nan,nan,nan
514,-0.029767706990242004,998,0.00014340478225232072,nan,nan,nan
515,-0.030409714207053185,998,0.000142934032393554,nan,nan,nan
516,-0.029836764559149742,998,0.00014246335227303502,nan,nan,nan
517,-0.03050072491168976,998,0.00014199274653618638,nan,nan,nan
518,-0.030873848125338554,998,0.00014152221982769675,nan,nan,nan
519,-0.031752683222293854,998,0.00014105177679147481,nan,nan,nan
520,-0.029390187934041023,998,0.00014058142207060343,nan,nan,nan
521,-0.03181357681751251,998,0.00014011116030729373,nan,nan,nan
522,-0.0294722318649292,998,0.00013964099614283956,nan,nan,nan
523,-0.031099535524845123,998,0.00013917093421757134,nan,nan,nan
524,-0.031109482049942017,998,0.0001387009791708105,nan,nan,nan
525,-0.031204618513584137,998,0.00013823113564082369,nan,nan,nan
526,-0.028293536975979805,998,0.00013776140826477677,nan,nan,nan
527,-0.030964944511651993,998,0.00013729180167868939,nan,nan,nan
528,-0.03090498596429825,998,0.00013682232051738893,nan,nan,nan
529,-0.029156699776649475,998,0.00013635296941446492,nan,nan,nan
530,-0.03058462031185627,998,0.00013588375300222324,nan,nan,nan
531,-0.030431516468524933,998,0.0001354146759116405,nan,nan,nan
532,-0.03076159581542015,998,0.00013494574277231816,nan,nan,nan
533,-0.03114667721092701,998,0.00013447695821243701,nan,nan,nan
534,-0.030893418937921524,998,0.0001340083268587114,nan,nan,nan
535,-0.03141998499631882,998,0.0001335398533363436,nan,nan,nan
536,-0.031317636370658875,998,0.00013307154226897813,nan,nan,nan
537,-0.03195483610033989,998,0.00013260339827865617,nan,nan,nan
538,-0.030096765607595444,998,0.00013213542598576993,nan,nan,nan
539,-0.030071880668401718,998,0.00013166763000901693,nan,nan,nan
540,-0.03285941481590271,998,0.00013120001496535474,nan,nan,nan
541,-0.030106374993920326,998,0.00013073258546995495,nan,nan,nan
542,-0.029713962227106094,998,0.000130265346136158,nan,nan,nan
543,-0.029887767508625984,998,0.00012979830157542748,nan,nan,nan
544,-0.031895168125629425,998,0.00012933145639730466,nan,nan,nan
545,-0.030990369617938995,998,0.00012886481520936298,nan,nan,nan
546,-0.030641676858067513,998,0.00012839838261716253,nan,nan,nan
547,-0.03161279484629631,998,0.00012793216322420478,nan,nan,nan
548,-0.03109574131667614,998,0.0001274661616318868,nan,nan,nan
549,-0.031028293073177338,998,0.0001270003824394563,nan,nan,nan
550,-0.031456589698791504,998,0.00012653483024396576,nan,nan,nan
551,-0.03206813707947731,998,0.00012606950964022743,nan,nan,nan
552,-0.032014261931180954,998,0.00012560442522076783,nan,nan,nan
553,-0.03068828396499157,998,0.00012513958157578243,nan,nan,nan
554,-0.03143113851547241,998,0.00012467498329309028,nan,nan,nan
555,-0.03028104640543461,998,0.0001242106349580889,nan,nan,nan
556,-0.030212324112653732,998,0.00012374654115370897,nan,nan,nan
557,-0.02997938171029091,998,0.0001232827064603688,nan,nan,nan
558,-0.03199707716703415,998,0.00012281913545592976,nan,nan,nan
559,-0.030984321609139442,998,0.00012235583271565036,nan,nan,nan
560,-0.029477588832378387,998,0.00012189280281214165,nan,nan,nan
561,-0.03106328845024109,998,0.00012143005031532186,nan,nan,nan
562,-0.029404383152723312,998,0.00012096757979237134,nan,nan,nan
563,-0.03145378828048706,998,0.00012050539580768732,nan,nan,nan
564,-0.029587671160697937,998,0.00012004350292283931,nan,nan,nan
565,-0.033494673669338226,998,0.00011958190569652348,nan,nan,nan
566,-0.030480854213237762,998,0.00011912060868451812,nan,nan,nan
567,-0.030198855325579643,998,0.0001186596164396386,nan,nan,nan
568,-0.030776221305131912,998,0.00011819893351169215,nan,nan,nan
569,-0.03277277573943138,998,0.00011773856444743334,nan,nan,nan
570,-0.030674627050757408,998,0.00011727851379051896,nan,nan,nan
571,-0.03143369406461716,998,0.0001168187860814633,nan,nan,nan
572,-0.03148530796170235,998,0.00011635938585759314,nan,nan,nan
573,-0.030384326353669167,998,0.00011590031765300339,nan,nan,nan
574,-0.029859056696295738,998,0.00011544158599851175,nan,nan,nan
575,-0.0313243642449379,998,0.00011498319542161453,nan,nan,nan
576,-0.03201156482100487,998,0.00011452515044644162,nan,nan,nan
577,-0.03058239258825779,998,0.00011406745559371205,nan,nan,nan
578,-0.030608195811510086,998,0.0001136101153806892,nan,nan,nan
579,-0.03173800930380821,998,0.00011315313432113637,nan,nan,nan
580,-0.03073345310986042,998,0.00011269651692527212,nan,nan,nan
581,-0.030001137405633926,998,0.00011224026769972573,nan,nan,nan
582,-0.03148934990167618,998,0.00011178439114749302,nan,nan,nan
583,-0.032511092722415924,998,0.00011132889176789134,nan,nan,nan
584,-0.031740352511405945,998,0.00011087377405651578,nan,nan,nan
585,-0.031772688031196594,998,0.00011041904250519438,nan,nan,nan
586,-0.029732856899499893,998,0.000109964701601944,nan,nan,nan
587,-0.030010588467121124,998,0.00010951075583092586,nan,nan,nan
588,-0.03249841555953026,998,0.00010905720967240151,nan,nan,nan
589,-0.03044210560619831,998,0.00010860406760268848,nan,nan,nan
590,-0.0316266268491745,998,0.0001081513340941159,nan,nan,nan
591,-0.03054482489824295,998,0.00010769901361498091,nan,nan,nan
592,-0.03254543989896774,998,0.00010724711062950389,nan,nan,nan
593,-0.030280068516731262,998,0.00010679562959778494,nan,nan,nan
594,-0.031073376536369324,998,0.00010634457497575953,nan,nan,nan
595,-0.03059425950050354,998,0.00010589395121515474,nan,nan,nan
596,-0.033396169543266296,998,0.00010544376276344506,nan,nan,nan
597,-0.02987484633922577,998,0.00010499401406380888,nan,nan,nan
598,-0.03177597373723984,998,0.00010454470955508421,nan,nan,nan
599,-0.030329247936606407,998,0.00010409585367172516,nan,nan,nan
600,-0.0309942364692688,998,0.00010364745084375819,nan,nan,nan
601,-0.03065149113535881,998,0.00010319950549673808,nan,nan,nan
602,-0.030959807336330414,998,0.00010275202205170457,nan,nan,nan
603,-0.031209178268909454,998,0.00010230500492513864,nan,nan,nan
604,-0.0323140025138855,998,0.00010185845852891888,nan,nan,nan
605,-0.030813246965408325,998,0.00010141238727027787,nan,nan,nan
606,-0.03204870596528053,998,0.00010096679555175893,nan,nan,nan
607,-0.031411509960889816,998,0.00010052168777117237,nan,nan,nan
608,-0.029507450759410858,998,0.00010007706832155231,nan,nan,nan
609,-0.03030415251851082,998,9.96329415911132e-05,nan,nan,nan
610,-0.03108523041009903,998,9.918931196320658e-05,nan,nan,nan
611,-0.032109335064888,998,9.874618381627778e-05,nan,nan,nan
612,-0.03052261471748352,998,9.830356152382272e-05,nan,nan,nan
613,-0.030945826321840286,998,9.786144945434474e-05,nan,nan,nan
614,-0.030525613576173782,998,9.741985197131142e-05,nan,nan,nan
615,-0.03015468455851078,998,9.697877343311174e-05,nan,nan,nan
616,-0.030224140733480453,998,9.653821819301269e-05,nan,nan,nan
617,-0.028506696224212646,998,9.60981905991167e-05,nan,nan,nan
618,-0.03032880648970604,998,9.565869499431844e-05,nan,nan,nan
619,-0.031258922070264816,998,9.521973571626212e-05,nan,nan,nan
620,-0.029825430363416672,998,9.478131709729859e-05,nan,nan,nan
621,-0.03190057724714279,998,9.43434434644426e-05,nan,nan,nan
622,-0.030629076063632965,998,9.390611913933022e-05,nan,nan,nan
623,-0.030063163489103317,998,9.346934843817584e-05,nan,nan,nan
624,-0.029518166556954384,998,9.30331356717301e-05,nan,nan,nan
625,-0.0309994388371706,998,9.259748514523679e-05,nan,nan,nan
626,-0.032164257019758224,998,9.216240115839078e-05,nan,nan,nan
627,-0.03133769705891609,998,9.172788800529535e-05,nan,nan,nan
628,-0.03152415156364441,998,9.129394997441992e-05,nan,nan,nan
629,-0.031394630670547485,998,9.08605913485576e-05,nan,nan,nan
630,-0.031051956117153168,998,9.042781640478314e-05,nan,nan,nan
631,-0.032092638313770294,998,8.999562941441056e-05,nan,nan,nan
632,-0.031611423939466476,998,8.956403464295085e-05,nan,nan,nan
633,-0.030873537063598633,998,8.913303635007027e-05,nan,nan,nan
634,-0.030805453658103943,998,8.87026387895479e-05,nan,nan,nan
635,-0.031206224113702774,998,8.827284620923392e-05,nan,nan,nan
636,-0.03175829350948334,998,8.784366285100762e-05,nan,nan,nan
637,-0.0321010947227478,998,8.741509295073548e-05,nan,nan,nan
638,-0.032872822135686874,998,8.69871407382293e-05,nan,nan,nan
639,-0.03156277909874916,998,8.655981043720477e-05,nan,nan,nan
640,-0.03065520152449608,998,8.613310626523933e-05,nan,nan,nan
641,-0.030409332364797592,998,8.570703243373099e-05,nan,nan,nan
642,-0.0293416865170002,998,8.528159314785643e-05,nan,nan,nan
643,-0.03134815767407417,998,8.485679260652954e-05,nan,nan,nan
644,-0.031052853912115097,998,8.443263500236033e-05,nan,nan,nan
